CRIM,ZN,INDUS,POLINDEX,RM,AGE,DIS,HIGHWAYCOUNT,TAX,PTRATIO,IMM,BPL,PRICE,RIVERSIDE
4.750272571,0.632836062,18.62278167,0.591976044,7,85,3.729130205,26,666.3608265,22.18670422,397.9846708,17.4820199,20.90152527,NO
1.937484214,55.06163918,5.377668867,0.610355051,7,29,7.000706325,5,372.0475109,18.49958681,389.2315532,6.287963327,31.23089399,NO
0.248057253,0.996553751,11.31226437,1.833569139,7,67,3.365589924,7,392.9781368,19.5162678,396.9289498,14.09501136,21.54223095,NO
0.203032587,2.064757042,7.196563017,1.05936878,6,32,4.150366518,6,280.5647083,20.19166878,394.4325763,11.2266391,25.85274998,NO
1.622533274,0.872850098,23.00655106,1.172724611,6,99,1.836376736,6,438.3699753,21.89289172,397.5922818,19.27347015,18.08678401,NO
1.906299992,70.38389801,2.46322265,2.939241702,8,48,8.726181119,6,358.3137708,14.9846599,392.3077292,7.09827558,24.92891469,NO
3.74602842,0.981985869,20.24379563,0.690445888,6,100,2.823619217,6,403.1312099,14.97197636,348.4184401,13.83059488,20.76287753,NO
1.330605156,20.49990836,4.239178399,0.685915996,8,96,2.495882245,6,264.0579391,13.15813015,393.9612062,12.74364045,31.74955927,NO
0.368786203,1.304521533,10.23095147,1.454806197,7,81,3.544589579,6,391.6332055,19.38797478,396.9000377,15.15480552,18.20081065,NO
0.205788228,1.276248559,10.96099758,1.379331353,8,94,2.623572149,6,432.6917032,18.4366091,395.5887869,16.73862702,19.90770376,NO
0.692685817,0.706143233,10.45072388,1.331706351,6,43,4.657618674,6,391.5725343,20.01060233,397.8914764,14.34693595,25.11778705,NO
0.259049782,0.467864735,3.767056801,0.815431458,6,71,4.311940419,3,276.5329199,19.26744557,392.2154741,11.57391201,21.75261443,NO
2.642656159,40.22696903,2.263850789,0.98685143,7,35,9.092996266,1,335.5018209,19.86325008,389.9925565,6.592744319,26.72998666,NO
1.609672536,1.07847229,28.15812653,0.890690593,5,99,2.975741054,5,713.0281332,20.15191491,320.1508471,29.71216473,8.105356422,NO
5.29916268,1.276542915,18.28947188,0.771311319,7,89,3.608602053,26,667.1166217,20.63065516,374.8776359,9.124567105,25.43789311,NO
2.695955236,0.639084002,19.68715263,1.896071808,7,88,1.746621787,5,404.8401456,15.40438239,344.4888634,12.22494847,15.62806111,YES
2.175487573,70.32865672,2.750940703,0.626822126,9,10,8.671491138,6,358.0227586,16.73639183,372.2031588,4.777974656,29.44728723,NO
0.28875249,0.301085189,3.293834332,1.977822014,8,59,3.707631501,4,194.3335918,18.1348043,398.749033,6.752306744,38.09019915,NO
1.739060204,20.55986874,4.618914083,1.246674154,7,85,3.201504817,5,265.3587217,14.10266561,384.1485038,16.40014475,31.69707938,NO
0.392270607,28.02314503,15.07001962,1.581749459,7,77,4.353423844,4,270.1418217,20.83625527,397.2112447,13.10588934,21.01549542,NO
0.857258776,1.111997742,8.213208971,1.852489298,6,62,8.352615371,3,233.7658946,18.24385926,398.5015644,18.81557675,19.94072733,NO
1.157324956,40.50094499,6.463941998,1.275586686,7,33,6.592232056,5,254.0878425,18.18575611,397.1360003,4.40680774,32.6886641,YES
0.149933173,1.610407647,26.17709485,0.665545531,6,96,4.232240575,2,188.4531087,20.88297005,381.0815899,17.89911513,19.40426328,UNKNOWN
1.76417181,0.012239293,23.08706415,0.941961357,7,100,3.040913006,4,437.3025951,22.03652445,392.5481413,21.39258695,13.38784049,NO
1.269137465,25.65442916,6.836268417,2.120890144,6,94,6.821157011,9,284.5482073,20.97614302,379.5136939,15.55230979,16.55526571,NO
9.318182011,0.657210827,20.48245276,0.879393143,5,96,3.614399793,25,667.3168502,20.65586518,352.6001162,18.84697965,14.14928626,NO
9.457756614,0.747612363,18.95525501,1.107172901,7,87,3.203349901,25,668.0220867,21.12531212,85.61981924,17.65907717,14.88866498,NO
0.743916936,0.071263173,21.9833973,1.42062026,7,100,3.086807904,5,438.3639701,21.52764658,394.8166358,17.50260579,18.46807303,NO
0.433215983,0.117094911,10.85784467,0.798810293,6,73,4.691092074,5,277.4121091,18.64981702,389.7546103,18.14742322,22.93736216,NO
10.57534766,0.543689183,18.44074946,1.989541998,7,-2,3.045604081,24,666.9819243,20.50024344,387.12547,18.90273754,15.62696958,NO
8.675586895,0.124051094,18.1159686,0.697350426,6,90,2.156669728,25,666.682538,20.64778211,348.5907322,9.882043611,51.44527662,YES
1.422911309,2.808670432,22.39276554,0.891993123,7,100,2.604422605,5,437.051179,22.26535579,397.8319789,15.41894507,18.38888768,NO
0.900733283,21.15404379,4.2718676,1.321960092,10,102,4.363271491,6,264.5698413,13.48313841,392.400671,8.693675477,31.5212097,NO
0.272694826,21.64427471,5.769331897,1.869870379,7,65,7.550761502,4,244.042372,17.11993414,394.061979,10.06168808,21.26205973,NO
9.682851372,0.702610503,18.70359491,1.689852977,6,100,3.468068205,25,667.1548537,20.26998029,398.5561922,18.90826651,14.41290528,NO
0.793054675,80.33322636,0.931082408,0.551298118,8,33,7.098157283,5,255.2720497,15.27786956,395.7460059,3.631878335,50.22697269,NO
0.273532898,25.07013814,5.646058202,1.691443607,7,70,7.370004424,6,282.3489883,19.60306921,395.7418006,8.669872178,24.07526951,NO
1.065261346,0.387770735,11.79659965,1.887925412,6,78,5.244159278,5,305.1475301,19.82778014,398.5569402,12.99576188,17.24315599,NO
0.98555453,0.224067839,8.291018764,0.60367834,7,51,4.97829598,8,288.8163661,20.27786553,397.7191939,8.769322929,20.61435516,NO
9.585545465,0.289537422,18.54225491,2.327457255,7,100,3.615638394,24,666.3914825,21.71709214,398.5780395,19.86045621,15.31127388,NO
1.809710805,1.549665178,10.72930507,2.596197476,6,73,4.534713217,7,304.4132012,19.79071473,397.0920642,16.08456752,20.55715162,NO
0.779120632,0.389464219,12.43229289,2.07467018,7,77,2.939224026,2,275.4060326,21.81307907,397.779395,9.165737904,21.2094202,NO
1.582522545,0.630085413,8.672578229,1.323993449,6,70,6.233192819,4,307.8836095,21.63123241,391.3194833,11.6639593,19.04161901,NO
2.417503717,2.180701546,4.684971552,1.518052253,7,89,2.653765321,6,296.659975,18.3861552,398.3525249,15.09433069,23.79622159,NO
1.199135694,57.13481657,4.373000188,1.061354176,7,57,6.240517175,5,370.106053,18.34380433,398.1456367,7.279375313,24.26505562,NO
0.845215272,25.75529116,5.375323439,0.906094715,7,95,8.031654862,9,284.0352588,20.41557134,380.3819963,14.91387229,17.20357383,NO
1.003952834,0.352129882,8.7564583,1.517856109,7,90,4.212612007,4,309.3287931,21.13227219,393.0506949,14.09271212,19.99298311,NO
7.212737299,0.692745183,19.43987812,2.922177699,6,98,3.622118249,27,666.6035508,21.40368139,394.7727144,17.21043487,16.9129322,NO
8.306148642,1.056672347,19.0768855,0.754505363,6,100,1.520884386,24,667.0744373,21.20115141,314.8881471,27.49096977,17.77671528,NO
1.129559671,0.164384922,9.940787609,0.60390321,6,60,4.779980284,6,304.215133,18.62263895,396.6614629,12.98608704,21.64562066,NO
1.536392987,30.26774328,15.32362911,1.543138391,7,78,4.794613822,5,270.3705765,19.34605219,397.2769792,10.65439878,21.00835777,NO
1.767272857,1.206454108,23.44882757,1.548234295,6,95,2.811248267,6,439.64419,21.40917531,397.8145903,20.17813548,15.02453352,NO
0.545097223,0.381962066,5.363642443,0.773795779,6,60,5.408660765,5,225.1035501,20.22788233,397.1523594,11.03886452,18.8023539,NO
0.939524593,1.92980172,7.168111719,0.718541268,8,67,4.134482032,9,307.9417578,18.01239702,360.7143167,8.614403194,29.20409586,YES
0.75380116,45.70600634,3.797444647,0.60690852,8,31,5.077389219,5,398.2637369,15.87729145,383.5670369,5.240287721,30.52543377,NO
0.26990335,96.0128901,2.94226252,1.747710337,10,32,5.531693454,4,224.1974907,17.29140364,391.0457022,4.351487158,50.31601269,NO
2.87338468,1.547529106,8.863143648,0.990815488,-1,92,5.403201674,5,307.7590603,21.68499695,398.3588256,19.13726919,15.35827237,NO
5.013837772,0.244066479,20.00956764,1.80330109,5,100,1.695285709,5,403.3234626,16.28605821,397.892813,27.23336324,13.6095213,YES
8.741408779,1.370752826,18.70662519,0.848434003,6,81,4.58070274,25,667.1933255,20.9111152,4.528136886,17.01781655,13.71290445,NO
1.17919226,1.22991574,4.300145166,0.779740276,8,71,3.644599289,6,296.144262,17.94884493,394.0515501,10.40648694,24.44853293,UNKNOWN
0.67040564,0.378663262,6.584585224,1.002024649,7,77,5.043420882,8,308.4949156,18.52503594,389.1879045,11.16450044,25.83546003,YES
1.145406106,0.085711981,9.168285294,0.58035248,6,91,3.346045399,6,384.9088882,21.81901076,394.3837983,12.51887625,22.68707332,NO
0.382132426,53.23945398,5.459924899,0.920402121,6,47,7.586190805,7,293.3713711,18.01787797,397.4490856,8.843167764,23.23358226,NO
1.675799386,0.765286388,11.3990879,1.126275106,7,59,5.188135559,5,277.7163303,20.12129925,382.2597264,14.90338064,24.96431363,YES
1.207286802,80.09357331,1.820451792,1.088387451,8,39,7.519977278,2,329.0393252,13.70920686,392.4640608,7.193234901,35.54226935,NO
3.983403085,0.044349915,10.19556741,0.738471539,5,39,4.095616115,5,304.2496932,18.55214245,350.6256312,13.63168016,16.53008301,NO
3.022117777,0.245622418,21.36155904,1.998550029,5,88,2.048673083,5,403.9382438,14.77091682,343.8361728,13.18860672,15.92502641,YES
0.095675501,1.886376132,14.99561363,0.914139169,8,85,3.789838765,5,276.2597855,17.54483639,394.4740449,10.88978157,29.12731174,NO
3.605024827,0.472521975,19.59870183,1.220916532,10,96,2.460324063,6,404.473139,15.59611353,388.9831236,4.807719893,51.21496527,YES
0.263820237,101.0529793,1.957205305,1.485167811,7,41,8.883700581,7,256.0340678,15.42814353,393.8081879,4.813510903,32.50610609,NO
2.763301184,0.093336756,20.61349059,2.181710874,7,101,3.670034591,6,404.4294223,15.83431293,364.3852095,8.50346274,23.67904966,UNKNOWN
1.130881146,22.10023929,6.477535767,1.266061148,7,14,7.999636656,7,330.1215551,19.94376187,397.1142305,6.216739772,25.76641542,NO
1.545399824,0.099047509,13.95706746,0.734584734,7,32,5.97784719,6,289.2472048,16.28287392,398.1388606,6.734542988,30.18897755,NO
2.66261963,21.86023292,7.284195119,1.840829822,6,42,4.839988051,4,225.0201948,19.00038526,388.6803137,13.91545769,22.521058,NO
6.919968203,1.393540904,18.27630923,1.908314189,9,98,1.53296541,24,666.0421966,20.29782132,393.2864342,4.084467815,50.98059019,YES
6.283175227,0.053621366,18.93996229,0.850510544,7,80,3.589833934,25,666.7910666,20.85738202,392.7664464,15.44899065,19.5098304,NO
0.449496786,0.324394455,9.798837581,2.165240146,7,57,4.230089875,6,384.0752483,20.95263019,394.9614158,14.76996765,21.73327815,NO
0.543364398,20.97043708,7.912113446,0.905416905,7,62,4.049084895,3,224.3001571,18.62295454,391.8357915,15.14761252,21.43187031,YES
1.716458945,0.242333962,9.086933447,2.948077954,6,70,3.871495383,4,308.5327772,21.48009415,392.0756146,11.75930221,18.37944125,NO
6.48939198,0.480220026,20.51759126,2.42328235,6,102,1.520748627,6,403.5159227,15.2754591,397.984792,27.50326515,16.40936741,NO
0.34878368,90.26081987,2.198448203,0.724219101,7,37,13.20500043,5,187.3960872,17.42370088,384.8836,4.812045993,30.4191357,NO
3.554689429,0.206168443,19.99163895,0.967807299,7,97,2.679207352,6,403.7734955,15.82454245,330.7275031,12.92495953,23.47971834,NO
3.83170619,0.681508271,19.84862049,1.674279372,9,95,2.921181409,7,403.4436313,15.20995681,388.7848695,3.383003832,50.39392397,YES
2.015662932,2.272056898,8.921082269,2.302578664,6,86,4.664613504,4,308.1630189,21.35635633,303.8491178,16.89069348,15.36107583,NO
9.033690932,0.4944158,19.55732009,1.207488681,6,100,2.658614588,24,667.3102543,20.64751937,393.6363533,20.65342573,9.541564345,NO
0.883106995,1.259829932,2.805437512,1.43797091,7,60,4.080215661,5,194.0325829,19.31736048,398.0718314,5.8985182,38.21399072,NO
1.66538741,1.206837278,8.894366507,1.83336261,7,97,5.71089755,5,307.4203823,21.43377389,248.6332614,20.37281116,13.92914718,NO
2.027885584,1.109509174,21.23794041,1.519099624,7,99,3.377018366,6,403.3804237,14.99907639,375.7007262,14.86557509,21.87294337,NO
2.133304978,53.19498119,5.810846695,0.648066058,7,24,8.769714708,7,293.3390592,17.97028887,372.9429334,9.964841806,24.95315011,NO
0.736784954,0.257276774,10.15475614,1.00586113,7,66,3.045682726,6,432.6161723,18.35612966,391.7735522,15.05106997,19.34067283,NO
1.913852313,80.20677941,3.244631751,1.274553676,7,20,10.7445039,6,335.2304988,22.57035204,376.1050639,6.04837216,20.81626192,NO
1.641853124,1.931104641,10.95209494,1.588977937,6,72,4.695773846,4,305.1025881,18.98280039,399.158056,16.05437175,20.75831559,NO
1.261085583,1.157921719,24.19218367,1.065997214,9,98,3.275804873,4,437.9082874,21.50990488,397.4773624,17.1168428,19.41937975,NO
2.170945846,0.527344625,21.38945461,1.141143994,6,93,3.610209748,5,403.1154471,16.23923555,339.5553563,6.813805,27.88501822,YES
1.880957486,0.549983356,22.00802743,0.799437191,7,98,3.853947529,5,438.5064781,22.07297177,397.6957501,12.80941295,20.21706169,NO
0.419953121,0.868450161,9.376751944,1.039669857,6,76,4.777823468,5,288.7438301,20.859851,391.6448823,12.24550417,20.4702981,NO
7.193901417,0.541439826,18.3223721,0.906027033,7,97,2.709602593,25,666.3633477,20.46405713,394.7273632,17.58109342,15.20951065,NO
0.715773838,2.191443252,10.77179666,0.925236587,6,30,4.058650718,6,392.2510232,19.9675814,393.6872815,18.07240776,23.12547582,NO
0.203844587,60.03945838,2.503152058,0.657944674,6,19,12.12829877,5,412.3234659,18.34044545,392.9317198,8.243825813,20.12674074,NO
0.637345377,0.55146902,4.306203526,1.530382969,6,69,3.904921914,5,296.0984953,18.46554356,393.9149118,9.8241362,23.14337764,UNKNOWN
2.011816482,1.670993431,14.18461048,0.671649671,8,86,5.368070867,7,276.5162154,16.54427958,393.5375071,12.00117983,28.71755778,NO
11.14538442,2.01160343,18.89057999,1.609127213,7,95,4.024989398,25,666.9971439,20.72235387,6.933749232,18.74527464,14.97323215,NO
0.61321589,29.15870686,15.58391582,1.15314237,8,54,3.784510547,6,270.2565715,19.05110392,395.5550902,9.922337925,23.26087146,NO
1.244039351,80.52426541,4.161286869,1.795270835,6,21,10.3686277,2,315.7481014,16.79981305,395.3388317,11.15656891,21.10777746,NO
1.593391031,0.063920084,4.281459723,1.388742268,9,64,3.665611178,3,276.3418666,19.97187598,397.1054213,6.309258031,34.82233584,NO
9.512691098,1.275419304,18.95217607,1.162639044,7,98,3.023296276,25,666.686345,20.58803314,378.9032237,18.09366067,18.99971299,YES
0.72318737,0.774277112,5.928648635,1.700224775,6,60,4.857185455,5,224.6032559,20.52798522,397.4998122,9.463494526,19.48357038,NO
0.242337972,25.37301559,5.839669824,1.397319262,8,30,9.918684975,9,284.5283882,19.74587035,391.9457844,6.904911228,23.50327249,NO
0.820679727,17.91398663,2.650715222,0.954959287,8,60,10.00102092,3,216.171834,19.16282504,393.4000593,8.206953181,34.4712607,UNKNOWN
0.799642268,76.60712944,3.624559313,0.546270068,9,17,6.576344336,4,253.659141,18.59724362,395.7706838,2.501939577,35.78287341,NO
0.736564186,0.90628879,7.976072527,2.353184648,7,39,6.79155286,6,224.2957841,20.51297781,390.415769,7.239133543,21.45390014,NO
1.294540164,1.869650587,13.887718,0.943664318,6,54,5.554635292,6,398.0103146,19.40414649,386.4894346,13.80079748,21.36673569,NO
5.078319403,1.514667471,18.69952517,1.49831806,7,89,2.915387548,25,666.5654076,20.25590131,375.5065276,8.339935582,26.19323234,NO
0.615241029,25.38606888,5.427672004,1.566815148,7,70,8.42652301,9,284.1378001,20.38072749,399.3663447,7.071528208,23.19211593,NO
1.004406141,0.823214739,9.778822705,2.084766727,6,80,3.686563132,7,391.8464042,19.74947934,397.5027658,14.74723083,18.57194575,NO
0.193614402,35.20219264,6.670318656,1.02254245,7,18,6.696060227,8,329.6572687,16.15828966,390.7353222,7.64773529,35.23855906,NO
3.736948308,91.23200526,1.330772071,2.315792418,8,25,6.154232186,2,200.2647626,13.7995029,397.0141099,3.663236158,52.16250603,YES
1.695820867,1.353685708,19.96880993,1.191618511,7,96,2.434441269,6,403.4241434,15.95827687,292.3010054,15.62845677,19.93600359,NO
1.052466539,0.187926374,8.740487918,1.117145179,7,85,6.500685645,5,308.7031582,21.28938214,380.5477533,10.99844254,18.46545978,NO
0.465716193,40.95844269,1.27311721,0.586565609,8,35,10.22386044,3,335.1406567,20.62582744,389.9540458,7.513066346,27.28268896,NO
1.143207505,0.264843432,28.43370386,2.978739851,6,98,1.937895265,6,711.0799318,21.27130985,344.391166,24.66679662,7.384978578,NO
6.533485542,0.374970453,19.28468943,0.810922622,8,100,2.804129113,27,667.3805409,20.52759303,355.3319333,18.69647388,15.92670953,NO
2.762410569,20.61143456,4.158108251,1.132594351,8,86,2.649800003,6,264.2135712,13.29073483,384.985522,16.03058887,31.85084693,NO
1.52893897,0.205778785,21.26558855,1.039090453,10,94,2.344475639,6,404.4069547,15.2803897,388.5523326,3.870921154,50.34557411,YES
5.323122232,0.670272315,18.37795268,1.283943952,8,55,5.160656101,26,667.0542499,23.33385942,391.0299897,13.229554,21.42560666,NO
1.332290326,0.43188923,6.33560198,0.673940848,7,92,3.69375682,9,307.0493125,17.95144499,395.6743623,21.88178296,22.13911446,YES
0.629318075,0.220786335,5.977721217,1.495981991,8,36,7.087983397,6,225.920808,20.43413622,397.5935753,8.648006406,23.19647045,UNKNOWN
0.232381523,0.633788087,14.44818751,2.307872517,8,87,4.368951253,6,278.2953436,18.20340867,392.9556951,10.36495959,29.36000106,NO
7.962440336,0.328883443,18.1951826,1.366702943,7,79,2.745293687,24,667.0381931,21.4384752,98.18238411,22.72835688,11.66520513,NO
0.929704709,0.427335387,2.550257474,0.773534667,8,59,6.453407438,3,222.6840457,20.2942225,394.6734501,5.713157953,29.80508378,NO
0.96979361,0.956748984,7.147361705,1.011195774,8,71,4.93304579,9,307.9917292,19.66780642,379.32219,4.610602296,48.5070346,NO
0.288292987,0.475724322,9.325457903,0.951595951,7,80,4.005593298,6,385.0291031,21.00921484,396.2113668,11.94592355,28.40946157,NO
2.159314269,0.203358359,11.48902889,0.534900203,6,11,3.746503002,6,277.6584408,18.71522536,349.5229012,30.94147993,25.01261955,NO
1.316704714,0.035921708,21.00221766,0.820495418,7,99,2.224739209,7,403.1287515,15.62586999,363.9422922,4.952949022,41.76471772,NO
0.248503791,0.952786286,29.03216187,1.087397449,8,99,3.460620766,5,711.7125634,21.01619088,390.2575068,19.81688665,14.34167013,NO
0.878379663,2.890760489,4.334616479,1.552652348,7,27,6.420273704,4,432.1383355,17.87665162,383.5890616,10.58484095,19.38869764,NO
1.541242968,0.277979156,10.08765449,0.915649927,8,88,4.363869087,5,307.3728476,22.52732457,381.567925,13.17702644,21.9364894,NO
0.458591553,1.059358053,7.776606767,0.853316905,7,30,5.711964899,7,279.9476873,19.42522104,393.7659373,10.23386507,25.48162391,NO
5.224120931,0.27251374,18.14111047,0.957721798,8,84,2.927222093,24,666.2160841,20.65161731,395.6469865,12.58754477,22.89443023,YES
0.544505909,0.145097397,12.96213554,2.050316993,6,55,5.221320733,6,398.6203082,19.38613356,387.7006757,12.38726709,21.66889814,NO
2.90931351,0.836970531,10.98619086,2.239394892,5,39,4.019792612,4,304.4164839,18.82839222,350.9334385,13.43550462,16.44946142,NO
0.862429177,70.50334534,3.729436286,0.552979824,8,21,7.868572209,6,358.9148388,17.14100951,368.8257161,5.684732003,24.11809085,NO
0.574806301,0.56017026,6.318114665,2.130883258,9,18,3.84244808,9,307.3804255,18.68388493,379.0708837,3.94146946,47.49591403,NO
0.547144338,1.181658286,8.717033394,0.505522887,7,54,5.272705833,5,289.3925593,20.29887322,397.516392,7.694985177,23.86438808,NO
0.886172687,13.9366967,6.995327848,1.743235622,6,37,7.214923392,5,346.5879528,20.12235152,397.4559014,14.75249688,18.99974612,NO
1.687435546,0.723178225,7.982522924,1.490256402,6,40,6.114762832,3,235.1604777,18.13204787,389.7042535,10.52601276,21.21369309,NO
1.17363785,0.852301012,9.515794579,1.194792052,8,72,3.271759023,5,384.107287,21.56949474,396.478945,9.928131689,27.08906589,NO
0.290360658,0.465244549,5.910910091,2.043662599,6,59,6.122583586,5,224.1146274,21.62856712,397.0934183,11.01663373,20.19968159,NO
2.419512529,1.151707137,11.87006015,1.472362922,9,8,5.48997692,4,305.5550842,19.5561916,377.4947467,8.232225687,23.90042073,NO
1.243046423,1.416154377,29.35720553,2.110625766,7,93,3.334745462,4,711.2556433,21.45884629,395.5608855,19.72037148,15.31901998,NO
0.850532865,25.6164752,4.967114712,1.255529716,7,34,5.606189802,5,281.8083262,19.08375938,397.6059091,6.659636663,28.45536507,NO
1.664809138,0.393010631,28.3413792,0.780321123,6,94,3.400859662,5,712.0298278,21.17005364,395.5331926,18.32992358,15.71670691,NO
0.403325974,1.169443524,6.410641766,0.76771022,7,69,4.601395583,6,280.5288837,20.12170649,397.8553612,10.0943446,20.36738031,NO
0.854555684,0.178981229,8.125045517,1.190762876,6,69,4.476429154,9,307.1129049,18.31830075,378.6960343,12.32014735,26.83505239,NO
4.157505245,1.246828864,19.78710571,1.68191467,6,102,2.834460193,6,404.4329087,15.10902469,397.4994819,26.91996274,15.84238126,NO
1.438592409,75.66359231,3.675183517,2.14850828,7,-2,6.014674674,5,252.0604546,18.58553818,395.802764,5.236373861,31.70118849,NO
0.577073221,2.323670247,22.0037208,0.971578835,8,100,2.948702222,4,437.2002449,21.44397061,395.3962977,12.99857137,20.15994232,NO
1.718101292,0.600453175,10.94799584,0.794541326,6,96,2.701901328,6,432.8082409,19.88137261,398.1015443,18.2292763,20.89356775,NO
4.410059856,1.414656977,18.43409148,0.75879519,7,85,3.153849673,24,666.0725303,20.53299109,397.0805422,16.49097805,20.49900343,NO
0.175517871,90.13537143,2.433464538,1.973379755,7,36,12.18507766,6,188.2012306,18.69613717,384.6482034,4.926281726,30.74088726,NO
1.166563099,0.226741644,6.962362053,0.591451866,7,35,6.871677652,7,224.9809576,20.24159577,397.8841492,8.752785721,21.17487765,UNKNOWN
0.813462401,0.380370259,8.163178192,1.188208411,7,57,5.236144989,6,307.6874182,21.11589395,398.4528443,8.804848884,20.86058022,NO
4.854986916,0.344721572,20.38546679,1.669789222,6,100,3.910401222,7,403.3820236,15.17463321,397.7745297,26.46217972,15.61870207,NO
1.520846893,81.5596921,4.340001097,1.940474142,6,32,7.043510265,4,338.1130711,18.04801991,397.9310405,10.3580473,19.58421594,NO
4.514150421,0.986592762,19.14602973,1.957248433,9,96,3.421520754,24,667.3519916,20.93298606,331.4884009,21.53089976,19.87384698,NO
0.340909778,1.039630899,26.40302942,1.723627363,7,84,2.405544956,3,188.3690126,21.27436576,380.5650064,14.71440495,20.36989156,NO
0.428928133,42.50893541,7.850122713,0.512396005,8,35,4.251158831,6,254.1835966,18.11878947,397.9194187,3.933288587,32.55228418,YES
0.842460544,0.742700125,7.057702993,1.35436916,6,68,6.257998748,9,307.3154934,20.22204191,378.4494136,12.16643755,25.21949881,NO
0.207185037,0.782405767,4.347272437,1.068510188,7,33,7.898041861,4,430.2070658,17.86017328,368.864573,10.14294186,20.23405012,NO
6.202210281,1.351095631,18.59711498,1.700305946,7,96,1.75649583,24,667.1830854,20.85828428,397.2513424,20.11573617,12.9426718,NO
2.69505839,1.4131086,19.74223789,2.925916713,6,102,2.90645172,5,403.8253972,15.20208901,169.9898086,18.99771122,16.0077076,NO
2.369376424,0.548270738,21.24972908,3.088999265,7,100,2.081814528,5,403.02802,15.68454726,262.3798357,16.63102667,19.79857577,NO
6.912092679,0.623371232,19.52109359,1.515899691,7,93,2.876163523,24,666.9264147,20.35504875,0.532980273,18.94091218,13.86071341,NO
1.096806845,33.57918396,3.727707833,2.927797134,7,59,4.280820821,7,222.2775619,18.42843847,395.1642339,9.081560305,29.27175864,NO
1.683727226,0.509915254,14.79338632,2.519852141,8,20,6.201140673,4,291.4215182,16.814856,397.2811042,10.01965172,26.0333893,NO
2.271543864,1.368638507,8.640330319,1.47501168,7,99,4.014916053,6,307.3423212,21.56104492,377.5367838,21.95318548,14.11979738,NO
0.285289144,0.111138422,15.2083438,0.64089941,9,51,7.42755029,4,290.7422786,16.76583113,394.1617426,7.670888617,27.39697269,NO
0.721294894,0.101546173,10.06575453,0.877290353,8,84,3.549358067,5,304.6537002,18.99190011,398.2367643,6.249082429,23.89663294,NO
0.697436386,30.25046013,6.207725202,0.616158163,8,19,6.644561437,8,301.1360025,17.64993212,380.466688,7.397996193,24.36637274,NO
5.29675808,0.893456636,18.85882152,0.988366469,6,90,3.513886059,25,668.5282941,20.3622664,10.84520396,21.13876904,15.00648265,NO
1.485628313,0.985753702,8.850103366,1.590333844,6,38,3.879165486,4,307.3122697,21.09890537,289.330349,11.84990072,21.02011109,NO
1.800055155,1.259614874,5.434533116,0.700653926,7,36,6.212563471,5,224.6609207,20.24993412,399.4805602,8.174159371,22.13785406,UNKNOWN
1.62779563,0.753759925,3.584309024,1.343673655,8,59,3.05075545,3,193.9862145,18.11288544,398.5378604,6.17298839,37.74799043,NO
4.903541466,1.690287382,19.2309241,1.144955725,6,48,4.890694138,24,666.4609633,20.38699414,334.9605578,14.75861929,20.28507306,NO
1.645560519,0.999907257,14.59514054,1.523704792,7,19,5.574676413,4,291.0897466,16.76230132,397.0440505,9.904559463,24.03165681,NO
2.018963038,0.635444826,8.401049353,0.696796982,6,96,4.645924508,5,308.0223268,21.94993081,362.0165979,23.68259936,13.12416135,NO
0.733709026,0.579515665,14.6079989,1.252165129,7,52,6.092080365,4,290.0639214,16.66359137,392.9258185,8.994570715,27.44756805,NO
1.585742574,0.277119269,28.97367288,1.583074376,8,93,3.464720663,5,711.8411039,20.95878245,396.4898322,18.26004527,15.88493675,NO
0.388206118,83.78780141,4.027159229,1.312148556,8,40,6.858659889,3,348.7638678,16.04135571,394.5611614,7.483814106,24.65451604,NO
0.901142033,1.157060827,7.749489762,1.325256091,8,41,4.871138079,6,288.4775942,19.63501234,398.4491763,7.361496271,25.0890402,NO
0.06463613,80.05953166,4.10370878,1.767169633,7,33,9.945548019,2,315.2462637,16.77755556,393.7803236,7.445002948,22.27629082,NO
0.504010938,1.637398407,5.426566747,1.356913286,7,47,5.250657467,5,224.7631054,21.30413986,397.3639492,10.3686178,20.58654719,NO
9.655566936,0.542222833,18.5317659,1.021148234,7,100,2.486398629,26,666.2691858,20.78512149,396.9665981,18.27001501,15.06974082,NO
1.8042601,0.030320853,11.21726473,1.467884356,6,60,4.687881763,5,304.194272,19.35154762,396.8151442,13.07395851,21.38671289,NO
1.561900987,0.148107049,12.05246914,2.163290427,7,78,3.39090112,1,274.827401,21.78458838,397.9048425,9.499857304,22.90677418,NO
1.933922967,0.295895374,10.43374377,0.711890219,6,89,2.933057174,6,432.2067491,18.69776499,345.4377526,16.13588035,18.89143485,NO
0.801245359,0.198936599,14.05984119,0.621362343,7,93,5.224611354,6,276.9093977,17.57038511,395.2272447,11.1475691,23.03485787,YES
1.632396968,40.54586507,7.150603682,0.619115943,8,49,6.019689681,5,254.2570303,18.55755857,391.4201786,7.998088608,33.93335854,YES
3.857577603,0.843930898,18.27991606,0.966222708,6,91,2.377088175,25,666.2229958,21.45071789,351.4357731,14.50567491,20.02443803,NO
0.510399877,0.038765798,28.54161465,1.21882112,7,84,2.323879946,4,711.3513707,20.42618443,397.236206,14.61157935,21.81901115,NO
6.71185338,1.529112995,18.95567231,1.143948433,6,88,4.171063888,25,666.7067484,20.47542604,11.4501418,19.53551252,12.76327986,NO
